"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count	Population	Crude Rate
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2006"	"2006"	"Male"	"M"	223	897307	24.9
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	200	932683	21.4
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	219	901369	24.3
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	174	934911	18.6
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	258	905399	28.5
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	208	937434	22.2
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	277	910341	30.4
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	188	939948	20.0
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	282	914317	30.8
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	208	940485	22.1
	"Melanoma of the Skin"	"25010"	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	288	916121	31.4
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2002"	"2002"	"Female"	"F"	377	2751697	13.7
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2002"	"2002"	"Male"	"M"	471	2693465	17.5
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2003"	"2003"	"Female"	"F"	391	2766901	14.1
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2003"	"2003"	"Male"	"M"	442	2712302	16.3
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2004"	"2004"	"Female"	"F"	358	2782678	12.9
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2004"	"2004"	"Male"	"M"	485	2731348	17.8
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2005"	"2005"	"Female"	"F"	450	2797061	16.1
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2005"	"2005"	"Male"	"M"	521	2749105	19.0
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2006"	"2006"	"Female"	"F"	430	2812276	15.3
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2006"	"2006"	"Male"	"M"	616	2765379	22.3
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2007"	"2007"	"Female"	"F"	499	2827782	17.6
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2007"	"2007"	"Male"	"M"	610	2782993	21.9
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2008"	"2008"	"Female"	"F"	502	2842268	17.7
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2008"	"2008"	"Male"	"M"	654	2798728	23.4
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2009"	"2009"	"Female"	"F"	558	2856103	19.5
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2009"	"2009"	"Male"	"M"	686	2813161	24.4
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2010"	"2010"	"Female"	"F"	629	2866332	21.9
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2010"	"2010"	"Male"	"M"	777	2824206	27.5
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2011"	"2011"	"Female"	"F"	592	2873601	20.6
	"Melanoma of the Skin"	"25010"	"Wisconsin"	"55"	"2011"	"2011"	"Male"	"M"	780	2832239	27.5
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2002"	"2002"	"Female"	"F"	36	247785	14.5
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2002"	"2002"	"Male"	"M"	42	252232	16.7
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2003"	"2003"	"Female"	"F"	42	249128	16.9
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2003"	"2003"	"Male"	"M"	54	254325	21.2
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2004"	"2004"	"Female"	"F"	51	251506	20.3
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2004"	"2004"	"Male"	"M"	63	257600	24.5
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2005"	"2005"	"Female"	"F"	55	253726	21.7
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2005"	"2005"	"Male"	"M"	67	260431	25.7
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2006"	"2006"	"Female"	"F"	41	257361	15.9
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2006"	"2006"	"Male"	"M"	61	265306	23.0
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2007"	"2007"	"Female"	"F"	50	262776	19.0
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2007"	"2007"	"Male"	"M"	48	272100	17.6
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2008"	"2008"	"Female"	"F"	63	267982	23.5
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2008"	"2008"	"Male"	"M"	68	278061	24.5
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2009"	"2009"	"Female"	"F"	46	274046	16.8
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2009"	"2009"	"Male"	"M"	78	285805	27.3
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2010"	"2010"	"Female"	"F"	75	276725	27.1
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2010"	"2010"	"Male"	"M"	100	287806	34.7
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2011"	"2011"	"Female"	"F"	47	278134	16.9
	"Melanoma of the Skin"	"25010"	"Wyoming"	"56"	"2011"	"2011"	"Male"	"M"	78	289357	27.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2002"	"2002"	"Female"	"F"	174	2314370	7.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2002"	"2002"	"Male"	"M"	391	2165719	18.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2003"	"2003"	"Female"	"F"	150	2324069	6.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2003"	"2003"	"Male"	"M"	419	2179422	19.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2004"	"2004"	"Female"	"F"	174	2337857	7.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2004"	"2004"	"Male"	"M"	405	2192872	18.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2005"	"2005"	"Female"	"F"	199	2354514	8.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	450	2211403	20.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	212	2385480	8.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	505	2243501	22.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	181	2407275	7.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	475	2265565	21.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	223	2430257	9.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	476	2287949	20.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	177	2448159	7.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	511	2309779	22.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	237	2462501	9.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	493	2323013	21.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	210	2471124	8.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	482	2328518	20.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2002"	"2002"	"Male"	"M"	39	332704	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2003"	"2003"	"Male"	"M"	41	335380	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2004"	"2004"	"Female"	"F"	16	317807	5.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2004"	"2004"	"Male"	"M"	42	341479	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2005"	"2005"	"Male"	"M"	46	346026	13.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2006"	"2006"	"Female"	"F"	17	325121	5.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2006"	"2006"	"Male"	"M"	43	350181	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2007"	"2007"	"Female"	"F"	20	327138	6.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2007"	"2007"	"Male"	"M"	47	353162	13.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2008"	"2008"	"Male"	"M"	52	358043	14.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2009"	"2009"	"Female"	"F"	19	337002	5.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2009"	"2009"	"Male"	"M"	56	361893	15.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2010"	"2010"	"Female"	"F"	21	342348	6.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2010"	"2010"	"Male"	"M"	50	371634	13.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2011"	"2011"	"Female"	"F"	23	346420	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2011"	"2011"	"Male"	"M"	63	375929	16.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	145	2704217	5.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	338	2692038	12.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	145	2764077	5.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	370	2746287	13.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	175	2835606	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	379	2816798	13.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	192	2930811	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	390	2908266	13.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	184	3026134	6.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	378	3003007	12.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	186	3096998	6.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	424	3070683	13.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	208	3155278	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	429	3125084	13.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	168	3189908	5.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	454	3153246	14.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	163	3223331	5.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	453	3184011	14.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	203	3255268	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2011"	"2011"	"Male"	"M"	502	3218148	15.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2002"	"2002"	"Female"	"F"	91	1383239	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2002"	"2002"	"Male"	"M"	241	1322688	18.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2003"	"2003"	"Female"	"F"	100	1391523	7.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2003"	"2003"	"Male"	"M"	235	1333293	17.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2004"	"2004"	"Female"	"F"	105	1403048	7.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2004"	"2004"	"Male"	"M"	228	1346638	16.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2005"	"2005"	"Female"	"F"	108	1418295	7.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2005"	"2005"	"Male"	"M"	238	1362802	17.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2006"	"2006"	"Female"	"F"	111	1438428	7.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2006"	"2006"	"Male"	"M"	245	1383333	17.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2007"	"2007"	"Female"	"F"	124	1451358	8.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2007"	"2007"	"Male"	"M"	260	1397292	18.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2008"	"2008"	"Female"	"F"	116	1464220	7.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2008"	"2008"	"Male"	"M"	299	1410334	21.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2009"	"2009"	"Female"	"F"	115	1475013	7.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2009"	"2009"	"Male"	"M"	310	1421830	21.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2010"	"2010"	"Female"	"F"	99	1487273	6.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2010"	"2010"	"Male"	"M"	330	1434725	23.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2011"	"2011"	"Female"	"F"	111	1496627	7.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2011"	"2011"	"Male"	"M"	329	1444411	22.8
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2002"	"2002"	"Female"	"F"	1063	17498462	6.1
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2002"	"2002"	"Male"	"M"	2187	17373381	12.6
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2003"	"2003"	"Female"	"F"	1052	17709509	5.9
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2003"	"2003"	"Male"	"M"	2238	17543650	12.8
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2004"	"2004"	"Female"	"F"	1077	17871415	6.0
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2004"	"2004"	"Male"	"M"	2309	17703161	13.0
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2005"	"2005"	"Female"	"F"	1086	17996230	6.0
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2005"	"2005"	"Male"	"M"	2380	17831713	13.3
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2006"	"2006"	"Female"	"F"	1130	18097471	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2006"	"2006"	"Male"	"M"	2391	17923731	13.3
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2007"	"2007"	"Female"	"F"	1168	18214926	6.4
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2007"	"2007"	"Male"	"M"	2481	18035385	13.8
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2008"	"2008"	"Female"	"F"	1212	18396972	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2008"	"2008"	"Male"	"M"	2655	18207365	14.6
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2009"	"2009"	"Female"	"F"	1156	18583075	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2009"	"2009"	"Male"	"M"	2714	18378154	14.8
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2010"	"2010"	"Female"	"F"	1243	18773276	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2010"	"2010"	"Male"	"M"	2711	18546274	14.6
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2011"	"2011"	"Female"	"F"	1144	18941522	6.0
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2011"	"2011"	"Male"	"M"	2877	18694789	15.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2002"	"2002"	"Female"	"F"	119	2228665	5.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2002"	"2002"	"Male"	"M"	272	2261741	12.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2003"	"2003"	"Female"	"F"	125	2253214	5.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2003"	"2003"	"Male"	"M"	238	2275518	10.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2004"	"2004"	"Female"	"F"	108	2274511	4.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2004"	"2004"	"Male"	"M"	284	2300502	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2005"	"2005"	"Female"	"F"	143	2308238	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2005"	"2005"	"Male"	"M"	285	2323650	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2006"	"2006"	"Female"	"F"	148	2352960	6.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2006"	"2006"	"Male"	"M"	289	2367463	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2007"	"2007"	"Female"	"F"	132	2396433	5.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2007"	"2007"	"Male"	"M"	340	2407435	14.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2008"	"2008"	"Female"	"F"	159	2439060	6.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2008"	"2008"	"Male"	"M"	340	2450670	13.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2009"	"2009"	"Female"	"F"	147	2480710	5.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2009"	"2009"	"Male"	"M"	303	2491485	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2010"	"2010"	"Female"	"F"	177	2517949	7.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2010"	"2010"	"Male"	"M"	404	2529590	16.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2011"	"2011"	"Female"	"F"	165	2555122	6.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2011"	"2011"	"Male"	"M"	408	2566778	15.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2002"	"2002"	"Female"	"F"	122	1780500	6.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2002"	"2002"	"Male"	"M"	259	1678249	15.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2003"	"2003"	"Female"	"F"	129	1793468	7.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2003"	"2003"	"Male"	"M"	262	1690868	15.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2004"	"2004"	"Female"	"F"	136	1798078	7.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2004"	"2004"	"Male"	"M"	260	1698016	15.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2005"	"2005"	"Female"	"F"	126	1802068	7.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2005"	"2005"	"Male"	"M"	284	1704888	16.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2006"	"2006"	"Female"	"F"	132	1807675	7.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2006"	"2006"	"Male"	"M"	310	1709785	18.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2007"	"2007"	"Female"	"F"	133	1811617	7.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2007"	"2007"	"Male"	"M"	306	1715653	17.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2008"	"2008"	"Female"	"F"	151	1820749	8.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2008"	"2008"	"Male"	"M"	303	1724830	17.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2009"	"2009"	"Female"	"F"	151	1828779	8.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2009"	"2009"	"Male"	"M"	315	1733028	18.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2010"	"2010"	"Female"	"F"	137	1836823	7.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2010"	"2010"	"Male"	"M"	304	1742350	17.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2011"	"2011"	"Female"	"F"	169	1840904	9.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2011"	"2011"	"Male"	"M"	338	1747728	19.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2002"	"2002"	"Female"	"F"	29	414652	7.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2002"	"2002"	"Male"	"M"	64	391517	16.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2003"	"2003"	"Female"	"F"	26	420802	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2003"	"2003"	"Male"	"M"	65	397201	16.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2004"	"2004"	"Female"	"F"	24	427320	5.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2004"	"2004"	"Male"	"M"	77	403483	19.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2005"	"2005"	"Female"	"F"	27	435227	6.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2005"	"2005"	"Male"	"M"	84	409923	20.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2006"	"2006"	"Female"	"F"	32	442766	7.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2006"	"2006"	"Male"	"M"	64	416502	15.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2007"	"2007"	"Female"	"F"	36	449398	8.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2007"	"2007"	"Male"	"M"	83	422351	19.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2008"	"2008"	"Female"	"F"	35	455481	7.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2008"	"2008"	"Male"	"M"	91	428393	21.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2009"	"2009"	"Female"	"F"	44	459795	9.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2009"	"2009"	"Male"	"M"	91	431935	21.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2010"	"2010"	"Female"	"F"	34	463974	7.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2010"	"2010"	"Male"	"M"	100	435673	23.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2011"	"2011"	"Female"	"F"	31	468243	6.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2011"	"2011"	"Male"	"M"	105	439347	23.9
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2002"	"2002"	"Female"	"F"	26	303146	8.6
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2002"	"2002"	"Male"	"M"	53	270012	19.6
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2003"	"2003"	"Female"	"F"	18	300607	6.0
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2003"	"2003"	"Male"	"M"	66	267895	24.6
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2004"	"2004"	"Female"	"F"	19	300284	6.3
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2004"	"2004"	"Male"	"M"	48	267470	17.9
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2005"	"2005"	"Female"	"F"	23	299613	7.7
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2005"	"2005"	"Male"	"M"	61	267523	22.8
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2006"	"2006"	"Female"	"F"	23	301322	7.6
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2006"	"2006"	"Male"	"M"	66	269359	24.5
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2007"	"2007"	"Female"	"F"	20	302949	6.6
